timestamp,open,high,low,close,volume
2020-01-01 00:00:00+00:00,100.0,100.7946,99.6834,100.4669,1004833
2020-01-02 00:00:00+00:00,100.4669,101.1173,98.4259,98.9205,1084500
2020-01-03 00:00:00+00:00,98.9205,100.2073,98.4374,100.049,645720
2020-01-04 00:00:00+00:00,100.049,102.8565,99.8613,101.4795,1172099
2020-01-05 00:00:00+00:00,101.4795,101.5358,98.1732,98.5613,1024448
2020-01-06 00:00:00+00:00,98.5613,99.8045,96.1799,96.6632,593890
2020-01-07 00:00:00+00:00,96.6632,97.9236,96.1799,96.8573,979729
2020-01-08 00:00:00+00:00,96.8573,97.7555,95.9253,96.4073,968611
2020-01-09 00:00:00+00:00,96.4073,96.4674,95.9095,96.3915,2052430
2020-01-10 00:00:00+00:00,96.3915,97.9863,94.6984,95.1743,1430016
2020-01-11 00:00:00+00:00,95.1743,96.4939,94.7031,96.4465,1004589
2020-01-12 00:00:00+00:00,96.4465,97.996,95.9642,97.5868,1104635
2020-01-13 00:00:00+00:00,97.5868,97.7697,97.1798,97.6921,1017842
2020-01-14 00:00:00+00:00,97.6921,99.7845,97.5057,99.3666,922041
2020-01-15 00:00:00+00:00,99.3666,100.4929,99.1052,100.0747,648579
2020-01-16 00:00:00+00:00,100.0747,101.0421,98.7582,98.8017,941368
2020-01-17 00:00:00+00:00,98.8017,99.9367,98.3077,99.3584,741975
2020-01-18 00:00:00+00:00,99.3584,99.4028,97.4584,97.9481,606454
2020-01-19 00:00:00+00:00,97.9481,99.2645,97.4584,99.256,1226898
2020-01-20 00:00:00+00:00,99.256,99.3668,98.6944,99.1903,1169418
2020-01-21 00:00:00+00:00,99.1903,99.705,98.4297,98.9243,489347
2020-01-22 00:00:00+00:00,98.9243,100.5752,97.438,97.9276,952111
2020-01-23 00:00:00+00:00,97.9276,99.8316,97.6517,99.7487,1489262
2020-01-24 00:00:00+00:00,99.7487,100.9176,99.4098,99.5265,1527587
2020-01-25 00:00:00+00:00,99.5265,99.6134,98.4033,98.8977,1507322
2020-01-26 00:00:00+00:00,98.8977,99.2969,97.9857,98.3854,1015687
2020-01-27 00:00:00+00:00,98.3854,99.7106,97.8934,99.1827,713182
2020-01-28 00:00:00+00:00,99.1827,100.597,98.6868,99.7367,648250
2020-01-29 00:00:00+00:00,99.7367,101.8952,99.6556,100.3648,1147794
2020-01-30 00:00:00+00:00,100.3648,102.2623,99.863,101.0243,1163825
2020-01-31 00:00:00+00:00,101.0243,104.4203,100.9167,104.3315,1673525
2020-02-01 00:00:00+00:00,104.3315,104.7225,103.4948,103.7065,1552695
2020-02-02 00:00:00+00:00,103.7065,103.8623,102.4071,102.9217,948483
2020-02-03 00:00:00+00:00,102.9217,103.8607,101.1735,101.6819,607938
2020-02-04 00:00:00+00:00,101.6819,102.8908,101.4161,102.6348,880168
2020-02-05 00:00:00+00:00,102.6348,104.7341,102.1714,104.3968,1090779
2020-02-06 00:00:00+00:00,104.3968,106.0977,103.7065,104.2276,922347
2020-02-07 00:00:00+00:00,104.2276,104.5238,102.4167,102.9314,793614
2020-02-08 00:00:00+00:00,102.9314,103.4943,101.6376,101.6751,1106447
2020-02-09 00:00:00+00:00,101.6751,102.9458,101.3536,102.6812,817436
2020-02-10 00:00:00+00:00,102.6812,104.2581,102.1678,103.8415,777846
2020-02-11 00:00:00+00:00,103.8415,106.1808,103.3223,104.7001,1132674
2020-02-12 00:00:00+00:00,104.7001,106.2001,103.6623,103.6692,851465
2020-02-13 00:00:00+00:00,103.6692,104.7427,103.1509,104.04,1102568
2020-02-14 00:00:00+00:00,104.04,104.2898,103.5198,104.2313,1115476
2020-02-15 00:00:00+00:00,104.2313,105.3116,104.1963,104.583,633959
2020-02-16 00:00:00+00:00,104.583,106.0388,104.0601,105.9683,824897
2020-02-17 00:00:00+00:00,105.9683,108.206,105.4384,106.3336,1777327
2020-02-18 00:00:00+00:00,106.3336,108.3348,105.8019,107.4314,628241
2020-02-19 00:00:00+00:00,107.4314,107.6956,107.2312,107.5497,428844
2020-02-20 00:00:00+00:00,107.5497,108.1021,107.012,108.0266,474859
2020-02-21 00:00:00+00:00,108.0266,109.4152,107.4865,109.064,1011712
2020-02-22 00:00:00+00:00,109.064,111.043,106.1817,106.7153,1012444
2020-02-23 00:00:00+00:00,106.7153,106.9614,106.0537,106.2141,954045
2020-02-24 00:00:00+00:00,106.2141,106.5696,105.209,105.4766,1625273
2020-02-25 00:00:00+00:00,105.4766,106.4468,103.9574,104.4798,343306
2020-02-26 00:00:00+00:00,104.4798,104.8282,103.8912,104.0586,1171604
2020-02-27 00:00:00+00:00,104.0586,106.7224,103.5383,106.4276,1867453
2020-02-28 00:00:00+00:00,106.4276,107.3273,104.8852,105.0636,636919
2020-02-29 00:00:00+00:00,105.0636,106.7965,105.0111,106.61,859055
2020-03-01 00:00:00+00:00,106.61,107.8694,103.4418,103.9616,739962
2020-03-02 00:00:00+00:00,103.9616,104.4124,102.9874,103.4497,699256
2020-03-03 00:00:00+00:00,103.4497,104.2875,102.9325,103.7117,877652
2020-03-04 00:00:00+00:00,103.7117,105.2269,103.1931,104.6368,1770026
2020-03-05 00:00:00+00:00,104.6368,105.8508,104.4722,105.7683,2085387
2020-03-06 00:00:00+00:00,105.7683,107.2296,105.6193,107.0439,874262
2020-03-07 00:00:00+00:00,107.0439,107.2195,106.4353,106.4947,2142609
2020-03-08 00:00:00+00:00,106.4947,106.816,105.3785,105.768,1014332
2020-03-09 00:00:00+00:00,105.768,107.199,105.3361,107.1474,2016728
2020-03-10 00:00:00+00:00,107.1474,107.3555,106.3154,106.8497,963368
2020-03-11 00:00:00+00:00,106.8497,107.3241,104.3095,104.8337,1053822
2020-03-12 00:00:00+00:00,104.8337,105.169,102.6439,103.0757,1157416
2020-03-13 00:00:00+00:00,103.0757,103.476,101.1644,101.6727,3566346
2020-03-14 00:00:00+00:00,101.6727,103.2463,101.1644,102.4427,1405670
2020-03-15 00:00:00+00:00,102.4427,103.978,102.166,102.6708,753591
2020-03-16 00:00:00+00:00,102.6708,104.5861,102.1575,103.7488,1473439
2020-03-17 00:00:00+00:00,103.7488,103.911,103.0684,103.095,865253
2020-03-18 00:00:00+00:00,103.095,103.4966,102.9585,103.3496,822094
2020-03-19 00:00:00+00:00,103.3496,104.8006,103.3355,104.3331,1438269
2020-03-20 00:00:00+00:00,104.3331,104.592,103.489,103.8591,1012512
2020-03-21 00:00:00+00:00,103.8591,104.6357,103.3398,104.5823,1117876
2020-03-22 00:00:00+00:00,104.5823,105.064,103.1629,103.5582,1005610
2020-03-23 00:00:00+00:00,103.5582,103.7516,102.8332,103.0047,1144117
2020-03-24 00:00:00+00:00,103.0047,103.2424,101.9134,102.4256,1185289
2020-03-25 00:00:00+00:00,102.4256,103.1866,100.1104,100.6135,460802
2020-03-26 00:00:00+00:00,100.6135,101.6457,100.3403,101.36,1305556
2020-03-27 00:00:00+00:00,101.36,102.7204,100.1543,100.6576,675159
2020-03-28 00:00:00+00:00,100.6576,100.9471,100.2952,100.6853,561626
2020-03-29 00:00:00+00:00,100.6853,102.8147,100.1838,101.4229,976906
2020-03-30 00:00:00+00:00,101.4229,102.2727,101.259,102.1134,1034163
2020-03-31 00:00:00+00:00,102.1134,104.7264,101.6028,103.1467,757749
2020-04-01 00:00:00+00:00,103.1467,104.312,102.4884,103.0035,1394328
2020-04-02 00:00:00+00:00,103.0035,103.9795,101.8487,102.3605,584575
2020-04-03 00:00:00+00:00,102.3605,103.5535,101.7358,102.2471,849780
2020-04-04 00:00:00+00:00,102.2471,102.9015,99.2019,99.7004,791402
2020-04-05 00:00:00+00:00,99.7004,100.4772,97.1145,97.5681,981538
2020-04-06 00:00:00+00:00,97.5681,98.85,95.2397,95.6597,1118005
2020-04-07 00:00:00+00:00,95.6597,96.1296,94.0768,94.2477,668207
2020-04-08 00:00:00+00:00,94.2477,95.9978,94.0494,94.8229,1336044
2020-04-09 00:00:00+00:00,94.8229,95.4366,93.0841,93.5518,1025521
2020-04-10 00:00:00+00:00,93.5518,94.5065,92.5657,93.0308,469175
2020-04-11 00:00:00+00:00,93.0308,95.7824,92.5657,94.8699,456833
2020-04-12 00:00:00+00:00,94.8699,95.1818,93.9007,94.3726,995084
2020-04-13 00:00:00+00:00,94.3726,96.6671,93.9007,95.4307,915407
2020-04-14 00:00:00+00:00,95.4307,95.8119,93.7737,94.1118,959476
2020-04-15 00:00:00+00:00,94.1118,94.1741,93.5746,93.8305,988869
2020-04-16 00:00:00+00:00,93.8305,93.9126,92.0484,92.5109,1094419
2020-04-17 00:00:00+00:00,92.5109,93.3735,91.5895,92.0497,1460910
2020-04-18 00:00:00+00:00,92.0497,93.2645,91.5895,93.2255,641182
2020-04-19 00:00:00+00:00,93.2255,93.4846,90.3947,90.849,625760
2020-04-20 00:00:00+00:00,90.849,91.7609,90.3947,91.4509,645759
2020-04-21 00:00:00+00:00,91.4509,91.9347,91.2914,91.7857,1122509
2020-04-22 00:00:00+00:00,91.7857,92.0826,90.5243,90.9792,1645392
2020-04-23 00:00:00+00:00,90.9792,92.0618,88.8863,89.0349,841528
2020-04-24 00:00:00+00:00,89.0349,89.1505,88.5897,89.139,367629
2020-04-25 00:00:00+00:00,89.139,90.7121,87.9994,88.4416,505808
2020-04-26 00:00:00+00:00,88.4416,90.3452,87.9994,88.7586,716616
2020-04-27 00:00:00+00:00,88.7586,89.2046,88.3148,88.7955,800042
2020-04-28 00:00:00+00:00,88.7955,91.0941,88.7648,90.9627,849289
2020-04-29 00:00:00+00:00,90.9627,91.6947,90.1914,90.6446,1015552
2020-04-30 00:00:00+00:00,90.6446,90.8535,89.0917,89.2715,882763
2020-05-01 00:00:00+00:00,89.2715,90.0334,89.2136,89.5197,1521560
2020-05-02 00:00:00+00:00,89.5197,91.4321,89.1067,89.8234,763069
2020-05-03 00:00:00+00:00,89.8234,92.9034,89.743,91.6816,708272
2020-05-04 00:00:00+00:00,91.6816,93.9452,91.2231,92.8454,1211126
2020-05-05 00:00:00+00:00,92.8454,93.6021,92.4301,93.3519,541043
2020-05-06 00:00:00+00:00,93.3519,96.5692,92.8851,95.4319,1168682
2020-05-07 00:00:00+00:00,95.4319,95.8913,93.7203,93.7535,1041874
2020-05-08 00:00:00+00:00,93.7535,94.3495,92.6947,92.8662,942728
2020-05-09 00:00:00+00:00,92.8662,94.0276,91.1345,91.5925,1887608
2020-05-10 00:00:00+00:00,91.5925,91.5979,91.0357,91.0665,779671
2020-05-11 00:00:00+00:00,91.0665,91.3458,88.7669,89.213,2279872
